document_id	source_id	source_path	decision	reason	review_state	reviewer	reviewed_at	owner	check_owner	check_reviewer	check_reviewed_at	decision_version	decision_origin	allowed_experiment_mode	app_version	platform_version	deployment_compatibility	config_preconditions	evidence_role	conditional_use	evidence_ids	source_evidence_span	source_revision	source_url	raw_sha256	text_hash	available_at	availability_basis	retrieved_at	published_at	updated_at	deployment_evidence_ids	is_qrel
KBH-D059-91bc8b32682b	D059	content/runbooks/kubernetes/KubeContainerWaiting.md	unknown	The KubeContainerWaiting runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require the actual container Waiting reason, Pod events and referenced configuration/volumes.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-91bc8b32682b"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeContainerWaiting.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeContainerWaiting.md.receipt.json""]"	"{""document_id"":""KBH-D059-91bc8b32682b"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":50,""end_offset"":644,""text_sha256"":""6eb30080bfe6efb53d19206f9b6431c47d320d4b7f7dde8d30712c9bb2d404c6"",""document_text_sha256"":""bd132a64bfcc6af5e81f944ca8f9bab13ce2cff5b712f946d265b9ee81a6097d""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeContainerWaiting.md	bd132a64bfcc6af5e81f944ca8f9bab13ce2cff5b712f946d265b9ee81a6097d	bd132a64bfcc6af5e81f944ca8f9bab13ce2cff5b712f946d265b9ee81a6097d	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:05.519489Z			[]	False
KBH-D059-9bcf2fdf8ee8	D059	content/runbooks/kubernetes/KubeMemoryOvercommit.md	unknown	The KubeMemoryOvercommit runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require aggregate memory requests and node capacity/failure tolerance; requests are not measured memory use.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-9bcf2fdf8ee8"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeMemoryOvercommit.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeMemoryOvercommit.md.receipt.json""]"	"{""document_id"":""KBH-D059-9bcf2fdf8ee8"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":83,""end_offset"":683,""text_sha256"":""2e564394895c5114ae7924109bfe25a496c247d3b889a69741f34d6eec9de13e"",""document_text_sha256"":""d441f56b3548f015ebd9e2ad4483cd714322e67f25aee58a036159d8a6bc2ed1""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeMemoryOvercommit.md	d441f56b3548f015ebd9e2ad4483cd714322e67f25aee58a036159d8a6bc2ed1	d441f56b3548f015ebd9e2ad4483cd714322e67f25aee58a036159d8a6bc2ed1	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:06.305853Z			[]	False
KBH-D059-ab767794153c	D059	content/runbooks/kubernetes/KubePodCrashLooping.md	unknown	The KubePodCrashLooping runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require actual restarts, termination reasons, probes, logs and resource configuration; listed causes remain hypotheses.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-ab767794153c"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubePodCrashLooping.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubePodCrashLooping.md.receipt.json""]"	"{""document_id"":""KBH-D059-ab767794153c"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":50,""end_offset"":650,""text_sha256"":""f49773860643f4775b7e388760a3ff2d916af21b2c07d557dd028f71c39f6dd8"",""document_text_sha256"":""ab82b5ca6c75becc78c9e91078a9d0b40e9de8ee7f590dbeff8052d5841bd747""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubePodCrashLooping.md	ab82b5ca6c75becc78c9e91078a9d0b40e9de8ee7f590dbeff8052d5841bd747	ab82b5ca6c75becc78c9e91078a9d0b40e9de8ee7f590dbeff8052d5841bd747	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:07.343748Z			[]	False
KBH-D059-b0277ce1f225	D059	content/runbooks/kubernetes/KubeDeploymentGenerationMismatch.md	unknown	The KubeDeploymentGenerationMismatch runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require a Deployment generation/observedGeneration and rollout history; mismatch does not by itself prove rollback.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-b0277ce1f225"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeDeploymentGenerationMismatch.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeDeploymentGenerationMismatch.md.receipt.json""]"	"{""document_id"":""KBH-D059-b0277ce1f225"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":63,""end_offset"":663,""text_sha256"":""6edd4c3b860a702cfa09f1e7d62865c609825da91688dbb578d6143a7140ffd2"",""document_text_sha256"":""68c5b9616d6162d05ed73cfc6e34849d380d636affca3a6f18667d129588f1f8""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeDeploymentGenerationMismatch.md	68c5b9616d6162d05ed73cfc6e34849d380d636affca3a6f18667d129588f1f8	68c5b9616d6162d05ed73cfc6e34849d380d636affca3a6f18667d129588f1f8	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:05.750593Z			[]	False
KBH-D059-b32d4a918814	D059	content/runbooks/node/NodeNetworkTransmitErrs.md	unknown	The NodeNetworkTransmitErrs runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require interface identity, transmit-error counters, saturation and node resource observations.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-b32d4a918814"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeNetworkTransmitErrs.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeNetworkTransmitErrs.md.receipt.json""]"	"{""document_id"":""KBH-D059-b32d4a918814"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":56,""end_offset"":656,""text_sha256"":""8fa3a8266b03f7a1e95b7505663364a830eeb95cbfb0bb31c03d1652579c0d05"",""document_text_sha256"":""66e7dcd630b74bb305f9ba875b21799fc469c44c8373187ccd8fc0ea78d31f19""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/node/NodeNetworkTransmitErrs.md	66e7dcd630b74bb305f9ba875b21799fc469c44c8373187ccd8fc0ea78d31f19	66e7dcd630b74bb305f9ba875b21799fc469c44c8373187ccd8fc0ea78d31f19	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:08.798844Z			[]	False
KBH-D059-b8a720c3525a	D059	content/runbooks/kubernetes/KubeletDown.md	unknown	The KubeletDown runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require actual kubelet scrape endpoints and node status; monitoring network failure can mimic kubelet outage.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-b8a720c3525a"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeletDown.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeletDown.md.receipt.json""]"	"{""document_id"":""KBH-D059-b8a720c3525a"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":40,""end_offset"":640,""text_sha256"":""5fd74aff8b1448232aae7d86ac5469f2ca82471e8ab23e81438929f05888cc4e"",""document_text_sha256"":""656ead0fd43dc2e9cf034c01ae374ab708796fc341a46bf7a7b5618d537234f4""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeletDown.md	656ead0fd43dc2e9cf034c01ae374ab708796fc341a46bf7a7b5618d537234f4	656ead0fd43dc2e9cf034c01ae374ab708796fc341a46bf7a7b5618d537234f4	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:07.915740Z			[]	False
KBH-D059-bcfb01413ab2	D059	content/runbooks/kubernetes/KubeQuotaExceeded.md	unknown	The KubeQuotaExceeded runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require the affected namespace ResourceQuota hard limits and time-aligned usage.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-bcfb01413ab2"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeQuotaExceeded.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeQuotaExceeded.md.receipt.json""]"	"{""document_id"":""KBH-D059-bcfb01413ab2"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":47,""end_offset"":551,""text_sha256"":""2194af3af090a933b31cfd9ef1f921d0b911415fc3df1b782de8689b2dbb02b9"",""document_text_sha256"":""0a140de4c248232b9d2fb33f31860af127746c5e0bb3874d7417dd882ae836b1""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeQuotaExceeded.md	0a140de4c248232b9d2fb33f31860af127746c5e0bb3874d7417dd882ae836b1	0a140de4c248232b9d2fb33f31860af127746c5e0bb3874d7417dd882ae836b1	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:07.738051Z			[]	False
KBH-D059-c0ae2fc5e6c0	D059	content/runbooks/node/NodeFilesystemSpaceFillingUp.md	unknown	The NodeFilesystemSpaceFillingUp runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require mount identity, usage time series and the actual prediction rule/window; source forecasts are not incident observations.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-c0ae2fc5e6c0"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeFilesystemSpaceFillingUp.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeFilesystemSpaceFillingUp.md.receipt.json""]"	"{""document_id"":""KBH-D059-c0ae2fc5e6c0"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":60,""end_offset"":660,""text_sha256"":""51ddcd161ed28252d0c4ed9cb67e19b81bcb2dc3b9ca528791bab1bc296665f3"",""document_text_sha256"":""4308c3a95316b047bf586fb6b4d58a9a40d2714d2de839e8bbddb13e2c8dc8c0""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/node/NodeFilesystemSpaceFillingUp.md	4308c3a95316b047bf586fb6b4d58a9a40d2714d2de839e8bbddb13e2c8dc8c0	4308c3a95316b047bf586fb6b4d58a9a40d2714d2de839e8bbddb13e2c8dc8c0	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:08.432568Z			[]	False
KBH-D059-c21de076814a	D059	content/runbooks/kubernetes/CPUThrottlingHigh.md	unknown	The CPUThrottlingHigh runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require measured throttling plus application impairment and actual alert rules; source calls the alert informative and inhibited by default, so throttling alone is not a cause.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-c21de076814a"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/CPUThrottlingHigh.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/CPUThrottlingHigh.md.receipt.json""]"	"{""document_id"":""KBH-D059-c21de076814a"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":47,""end_offset"":647,""text_sha256"":""42dd9102a31cdc17277849eba23bb9a8d196043bf61bdccaf946eb34af5169a0"",""document_text_sha256"":""4801814bf4c952101130fd334096fbd3c9e08731a2c514a0b3f910328cea1622""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/CPUThrottlingHigh.md	4801814bf4c952101130fd334096fbd3c9e08731a2c514a0b3f910328cea1622	4801814bf4c952101130fd334096fbd3c9e08731a2c514a0b3f910328cea1622	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:05.194985Z			[]	False
KBH-D059-c5fd7b512fcf	D059	content/runbooks/prometheus/PrometheusLabelLimitHit.md	unknown	The PrometheusLabelLimitHit runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require matching Prometheus label limits and dropped-target evidence; Diagnosis is empty and the short mitigation is not a validated remedy.	conditional_monitoring_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-c5fd7b512fcf"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusLabelLimitHit.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusLabelLimitHit.md.receipt.json""]"	"{""document_id"":""KBH-D059-c5fd7b512fcf"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":53,""end_offset"":370,""text_sha256"":""4defa0d502029d7040fff079ec2c79b206fdc0d6ad625a5a96a0083e073b78e7"",""document_text_sha256"":""63dfc300501ef05f0e2b847b262f5d8702957e4e115784587d13e6396a341b73""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/prometheus/PrometheusLabelLimitHit.md	63dfc300501ef05f0e2b847b262f5d8702957e4e115784587d13e6396a341b73	63dfc300501ef05f0e2b847b262f5d8702957e4e115784587d13e6396a341b73	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:09.109753Z			[]	False
KBH-D059-ce4a883f97c6	D059	content/runbooks/prometheus/PrometheusOutOfOrderTimestamps.md	excluded	A title and external blog link only; linked content was not acquired or licensed as a local source.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	excluded	unknown	unknown	unknown	Retain in source registry; excluded from candidate retrieval pending A/B review.	non_operational_or_incomplete_source	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-ce4a883f97c6"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusOutOfOrderTimestamps.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusOutOfOrderTimestamps.md.receipt.json""]"	"{""document_id"":""KBH-D059-ce4a883f97c6"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":62,""end_offset"":187,""text_sha256"":""a7716bb948edecd68240ff84dc00d0d16bf2436d2e7dbeabfc372344c668fca3"",""document_text_sha256"":""eb3a2046a4acef05206ac41d292de1993a350cd919ae098cb6900a98bdb04cbd""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/prometheus/PrometheusOutOfOrderTimestamps.md	eb3a2046a4acef05206ac41d292de1993a350cd919ae098cb6900a98bdb04cbd	eb3a2046a4acef05206ac41d292de1993a350cd919ae098cb6900a98bdb04cbd	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:09.545431Z			[]	False
KBH-D059-db6bc0dfb97f	D059	content/runbooks/kubernetes/KubeNodeNotReady.md	unknown	The KubeNodeNotReady runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require observed node Ready condition, events and matching node identity.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-db6bc0dfb97f"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeNodeNotReady.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeNodeNotReady.md.receipt.json""]"	"{""document_id"":""KBH-D059-db6bc0dfb97f"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":47,""end_offset"":647,""text_sha256"":""d92c485b8ef8e406ce3ae02818939404accdf72ec9133267c5142e17ae5d3bff"",""document_text_sha256"":""7f8347621b2dba5c38bcccd32e8fbd1fd7508bd99e278dee090535a3305df041""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeNodeNotReady.md	7f8347621b2dba5c38bcccd32e8fbd1fd7508bd99e278dee090535a3305df041	7f8347621b2dba5c38bcccd32e8fbd1fd7508bd99e278dee090535a3305df041	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:06.512275Z			[]	False
KBH-D059-dc1287ef31f0	D059	content/runbooks/kubernetes/KubeMemoryQuotaOvercommit.md	unknown	The KubeMemoryQuotaOvercommit runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require actual namespace memory quotas, requests and available capacity.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-dc1287ef31f0"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeMemoryQuotaOvercommit.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeMemoryQuotaOvercommit.md.receipt.json""]"	"{""document_id"":""KBH-D059-dc1287ef31f0"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":94,""end_offset"":694,""text_sha256"":""7ebff2d208ed7b330e3201daed56887caa8046a8faf20b66eb92ab761921aa93"",""document_text_sha256"":""f429eedb5b957888c111e01e768c57c621d19fa5373be71432c65ebe6f94e941""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeMemoryQuotaOvercommit.md	f429eedb5b957888c111e01e768c57c621d19fa5373be71432c65ebe6f94e941	f429eedb5b957888c111e01e768c57c621d19fa5373be71432c65ebe6f94e941	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:06.368435Z			[]	False
KBH-D059-de70fffe8993	D059	content/runbooks/node/NodeFilesystemAlmostOutOfSpace.md	unknown	The NodeFilesystemAlmostOutOfSpace runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require the mounted filesystem, free-space metrics and actual alert thresholds; thresholds in the source are not observed deployment settings.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-de70fffe8993"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeFilesystemAlmostOutOfSpace.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeFilesystemAlmostOutOfSpace.md.receipt.json""]"	"{""document_id"":""KBH-D059-de70fffe8993"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":63,""end_offset"":663,""text_sha256"":""f0996ef122b833f7f921d5dcc31613729f20f3fe55f039ce6c907602c44c0439"",""document_text_sha256"":""96a120d81d219c1ae359bb9878013ec83a1214e06d6fcea56e2c66d76555d533""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/node/NodeFilesystemAlmostOutOfSpace.md	96a120d81d219c1ae359bb9878013ec83a1214e06d6fcea56e2c66d76555d533	96a120d81d219c1ae359bb9878013ec83a1214e06d6fcea56e2c66d76555d533	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:08.207486Z			[]	False
KBH-D059-e0f954f2a2b6	D059	content/runbooks/prometheus/PrometheusNotIngestingSamples.md	excluded	Brief missing-metrics description with TODO diagnosis and mitigation; no completed diagnostic procedure.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	excluded	unknown	unknown	unknown	Retain in source registry; excluded from candidate retrieval pending A/B review.	non_operational_or_incomplete_source	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-e0f954f2a2b6"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusNotIngestingSamples.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusNotIngestingSamples.md.receipt.json""]"	"{""document_id"":""KBH-D059-e0f954f2a2b6"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":60,""end_offset"":212,""text_sha256"":""da279de47994262c0692f4c60287a79fd5dfaf32e7ea2e29b4d4dc7684ca45b0"",""document_text_sha256"":""8563f4a270c283e7bb1b2c2425a56ffe9289c6f7268eb8754b80d9d5968b7170""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/prometheus/PrometheusNotIngestingSamples.md	8563f4a270c283e7bb1b2c2425a56ffe9289c6f7268eb8754b80d9d5968b7170	8563f4a270c283e7bb1b2c2425a56ffe9289c6f7268eb8754b80d9d5968b7170	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:09.242716Z			[]	False
